product_id,timestamp,product_type,line_id,shift,supplier_grade,inspection_method,machine_temperature_c,vibration_mm_s,humidity_pct,pressure_bar,conveyor_speed_m_min,material_batch_age_days,operator_experience_months,maintenance_days_since,inspection_score,surface_roughness_um,defect_risk
PRD-01250,2026-02-22 01:00:00,gear,line_1,night,A,camera,89.98131372734527,3.41977657093818,46.01755253473151,7.403192551968852,27.660523575966906,47,43,9,86.86932242440395,1.708318331985347,Low
PRD-01251,2026-02-22 02:00:00,valve,line_1,evening,B,visual,82.36636349336867,2.608414516793494,50.16929098461687,7.058744047131713,31.198579906626858,66,106,52,88.14322360215492,2.534746796639498,Low
PRD-01252,2026-02-22 03:00:00,gear,line_1,evening,B,camera,74.53424641682903,2.581299448715752,59.95932837763289,7.23632540696074,22.063074366690927,71,30,82,67.7101659174885,2.952562912353062,Medium
PRD-01253,2026-02-22 04:00:00,motor,line_1,night,A,camera,92.44408612428882,4.030888116590844,44.02827394721536,5.0126159474344565,30.000492219483736,86,12,31,69.494059467368,2.9226326167418293,High
PRD-01254,2026-02-22 05:00:00,motor,line_1,night,A,visual,87.49126680951464,3.3032602134208586,57.29964208405361,5.810918686597297,27.52639195706005,56,54,86,76.96859374684153,2.7052748143291923,Low
PRD-01255,2026-02-22 06:00:00,gear,line_1,morning,A,camera,95.89298766647055,3.8930830122215188,47.313920018628906,7.478160223201374,36.07430685193623,78,96,68,68.56143377082967,1.1061953535392641,High
PRD-01256,2026-02-22 07:00:00,gear,line_2,night,C,camera,83.44978943827441,1.7120766201769144,48.753865038031584,4.525613610288432,26.091103539570664,30,116,33,78.89609072884389,0.9300828517126094,Low
PRD-01257,2026-02-22 08:00:00,motor,line_2,morning,B,ultrasound,81.64614896880869,3.388857409775432,58.20513271232852,7.35585888906392,30.46671434164737,35,34,59,88.50000979533166,1.6401083461547055,Low
PRD-01258,2026-02-22 09:00:00,gear,line_2,morning,A,camera,96.10470589312241,4.736141420108556,72.38786263955582,5.296176488851328,28.28466899344844,59,78,35,70.35956934375184,2.8971561768048515,Medium
PRD-01259,2026-02-22 10:00:00,motor,line_3,night,A,visual,100.29515331597955,2.1572908676287783,47.711864080099204,4.973720039478595,27.76709968204895,72,47,13,97.09526502456082,0.9806372924484366,Medium
PRD-01260,2026-02-22 11:00:00,gear,line_1,morning,B,manual,85.07477741092583,3.5198316969614614,60.75904466925601,5.961700440232185,31.509327502085956,61,18,79,80.04483281847862,3.028676904558714,Low
PRD-01261,2026-02-22 12:00:00,motor,line_1,morning,B,camera,78.97794002514316,1.274468826921907,52.49830098213632,4.659597709065844,28.32718669478047,28,92,61,84.79143348745131,2.2576663659082152,Low
PRD-01262,2026-02-22 13:00:00,valve,line_3,morning,B,ultrasound,91.48424610231639,1.9334455732721914,51.202052361625626,3.7237276866035294,37.407962018607726,69,66,48,74.28760671684077,2.2312434322018913,Medium
PRD-01263,2026-02-22 14:00:00,motor,line_1,evening,C,manual,82.96783547063461,4.469193065213659,63.57100807800123,6.091235623978749,22.101628362456083,30,37,38,89.81046936728926,4.054248530745458,High
PRD-01264,2026-02-22 15:00:00,gear,line_3,evening,B,visual,89.79410260320638,3.1288588480244606,48.251817513120876,6.6411189244576665,32.52468316864845,53,107,65,83.75388306179413,3.9304578283043528,Medium
PRD-01265,2026-02-22 16:00:00,motor,line_3,evening,A,ultrasound,82.92579220496998,5.6864874386462505,45.76709418564196,7.4583482071650655,29.66082096137561,42,82,54,83.90877494738768,1.9611451649318887,Low
PRD-01266,2026-02-22 17:00:00,motor,line_2,night,B,visual,97.5121121456945,4.018931732509175,58.681406361752686,6.728369655805784,29.798736617617056,40,19,31,84.90079545241018,3.1199454318139552,Medium
PRD-01267,2026-02-22 18:00:00,motor,line_3,evening,C,camera,79.4040839595944,4.13671479786719,67.75827037189397,8.358476621799246,31.20849003171898,58,114,49,72.29938778017086,2.5306329556844434,Low
PRD-01268,2026-02-22 19:00:00,gear,line_1,morning,B,visual,88.84423730017568,2.2082215401261207,60.999957642329214,7.63328997088378,33.99101100195038,13,89,81,85.0792272602488,3.184373954642046,Low
PRD-01269,2026-02-22 20:00:00,gear,line_1,night,B,manual,81.090384238143,3.0378735477866563,43.74386095410773,6.885694502023938,31.060292202929126,46,44,22,87.28217613494427,2.186999069370169,Medium
PRD-01270,2026-02-22 21:00:00,motor,line_2,morning,B,visual,82.74794750863384,2.620836581542865,50.077335648248656,6.562342590427191,34.005319878832076,86,24,29,70.5193271453374,1.4322550934503357,High
PRD-01271,2026-02-22 22:00:00,gear,line_1,morning,B,ultrasound,81.70355476191538,2.2214699125392974,62.83678593261447,7.476122619687877,30.185608121806716,28,52,65,79.97894873016622,2.466505552623141,Low
PRD-01272,2026-02-22 23:00:00,valve,line_3,morning,B,camera,90.90886452874733,4.296671751315362,67.6488817432688,3.3443734664057616,25.863561198827522,44,23,48,79.69360090907013,3.1491731035268984,Low
PRD-01273,2026-02-23 00:00:00,valve,line_1,evening,C,visual,92.34690491947097,4.537419038922415,56.82969060219537,5.42393155048446,29.64342435303548,86,100,66,82.31804150339384,2.389363940600426,Low
PRD-01274,2026-02-23 01:00:00,motor,line_2,morning,B,visual,89.46191063145896,3.9787246330009385,50.36661972713765,3.7698227436471474,34.61170381795717,12,48,25,87.41217387797343,3.1601028752411917,Medium
PRD-01275,2026-02-23 02:00:00,gear,line_2,morning,B,visual,84.13613226603783,2.506319368128816,68.16815071494895,6.79571715886332,28.357275087086947,58,59,21,88.13600384716032,3.518886173423601,Low
PRD-01276,2026-02-23 03:00:00,motor,line_2,morning,A,camera,86.12144024801275,3.896876042116955,54.403251318758656,5.108683347106922,25.668785572360875,15,7,26,81.25132031607862,3.442961162689006,Low
PRD-01277,2026-02-23 04:00:00,motor,line_1,morning,A,visual,92.1817725476754,1.2047859182412126,50.15353140676512,9.623583770805652,32.47781796146691,81,104,1,89.16900637635005,2.8760915651045034,Low
PRD-01278,2026-02-23 05:00:00,assembly,line_1,evening,B,visual,92.43449269766084,5.087611122449648,48.800539694599735,5.3784890421950635,31.346446083210218,60,54,32,71.66899483567676,1.4448638954980926,High
PRD-01279,2026-02-23 06:00:00,motor,line_3,night,A,camera,63.477794949171724,1.9422197892350759,45.43985322408916,6.1276357978590275,26.91650524496772,33,33,73,83.96036851250518,0.9208599390727275,Low
PRD-01280,2026-02-23 07:00:00,gear,line_1,evening,B,camera,82.82222262581843,2.1554492210738436,77.6686434356528,5.517280158974801,29.067769428643462,46,35,46,66.89427195692868,2.97126345341129,Medium
PRD-01281,2026-02-23 08:00:00,gear,line_3,morning,A,camera,83.20592966848412,3.638350723484231,66.36766292368472,5.413402514227347,29.273316289139213,10,49,5,78.26494239569291,3.125239020739053,Low
PRD-01282,2026-02-23 09:00:00,valve,line_2,morning,B,visual,90.35402051300929,3.744991472290455,49.74965347159778,4.504173739402441,30.0255277423422,7,5,40,85.61302229289261,2.5081902577810005,Low
PRD-01283,2026-02-23 10:00:00,gear,line_2,night,C,visual,84.46583345831404,3.4127016818578584,68.85460741377533,4.4638207080708305,32.586262839276856,78,55,17,87.35607824688077,2.710482238449626,Low
PRD-01284,2026-02-23 11:00:00,motor,line_2,morning,B,visual,90.7534670475943,2.167846470821244,59.26641738722521,3.3846083972724177,28.37918693918132,69,85,53,84.20406668752285,2.424081231909694,Low
PRD-01285,2026-02-23 12:00:00,motor,line_1,night,A,camera,76.37071383175558,4.860017592323951,58.79286401055318,6.654554763364126,32.79297717746217,16,58,83,93.80545883447,2.55514839711659,Medium
PRD-01286,2026-02-23 13:00:00,gear,line_2,morning,B,manual,87.08043612368624,1.4768609587168995,49.25666375907177,5.490423880166423,27.866042958276335,40,20,29,82.81422600876957,2.8050939042599734,Low
PRD-01287,2026-02-23 14:00:00,motor,line_3,night,C,visual,92.20164522760396,1.7200772114618663,50.88698257483243,8.320353871251175,36.66522965218802,60,30,76,69.21692101396665,3.223314725917277,High
PRD-01288,2026-02-23 15:00:00,motor,line_1,morning,B,ultrasound,73.20493704545481,3.3716206736546224,54.660607723334074,4.507031779119305,36.75141514172433,56,17,8,64.94730421913003,2.58970648716925,High
PRD-01289,2026-02-23 16:00:00,motor,line_3,evening,A,camera,105.10914774567122,1.9829192217867349,39.275608044479014,7.771577424185934,26.57437470143612,36,52,43,74.55947253393074,2.5145434026827767,Low
PRD-01290,2026-02-23 17:00:00,motor,line_1,evening,A,camera,94.52708746293216,4.96715033153111,51.105438852807445,7.886711202421825,25.097991754056633,60,35,15,74.51189982329903,2.3847706802093778,Low
PRD-01291,2026-02-23 18:00:00,motor,line_1,evening,B,manual,85.01082641972513,2.0861424375045026,55.035917049867415,7.532451799800578,33.912831255329294,15,30,34,82.28158087498522,2.685293986158643,Low
PRD-01292,2026-02-23 19:00:00,motor,line_1,morning,A,ultrasound,78.37273514208985,5.368432582652375,65.4761512517379,6.281756772558621,31.03153387913928,5,48,35,77.86485170885288,0.8980160111402269,Low
PRD-01293,2026-02-23 20:00:00,gear,line_3,evening,C,ultrasound,83.59931879781035,4.7421465989258875,50.06761963145143,5.594153129736718,32.206672828406724,10,115,33,74.8615824433921,3.2307689001875377,Medium
PRD-01294,2026-02-23 21:00:00,gear,line_1,evening,C,camera,85.67041887689072,4.9820668826091,61.497104888915786,7.531281236324741,27.380979211212868,83,118,21,77.62893005568685,2.34696473223573,Medium
PRD-01295,2026-02-23 22:00:00,valve,line_3,morning,A,visual,88.52530045449637,5.764527179543895,38.51604943943065,5.0502442285947815,29.470184055374936,78,74,19,79.46470682063777,1.8732580517470252,Low
PRD-01296,2026-02-23 23:00:00,motor,line_3,morning,B,camera,97.00528679568025,3.5974735089149186,64.33624140378188,6.324849114534865,28.620663308758452,28,106,1,75.73162368542589,3.601682804916577,Low
PRD-01297,2026-02-24 00:00:00,motor,line_1,evening,A,ultrasound,81.19121224445723,2.284430485016051,47.79722426310588,5.947502464773447,31.2168039422059,76,115,51,82.29207937424857,2.2805973572107505,Low
PRD-01298,2026-02-24 01:00:00,motor,line_1,morning,C,ultrasound,89.50167870058048,3.37639054907763,56.04218375259808,4.9302997647647775,25.017119940025214,85,96,33,89.10558297271884,1.6625815722013577,Low
PRD-01299,2026-02-24 02:00:00,gear,line_2,evening,B,ultrasound,74.6605666991991,2.820001273509245,58.25074495343375,6.333656366741165,29.602662215903432,28,3,26,77.13452005897065,3.0937322729652763,Medium
PRD-01300,2026-02-24 03:00:00,valve,line_1,morning,B,ultrasound,81.69119428539786,2.648970472983533,56.681436458846875,6.890205901911615,24.97688626063287,81,73,42,82.62157991127283,2.118209021962253,Low
PRD-01301,2026-02-24 04:00:00,motor,line_2,evening,B,visual,88.01373478295487,3.6810241241681987,54.14576193076828,4.883006148673228,27.93774489159703,13,57,54,97.52323312468766,2.1996575706040398,Low
PRD-01302,2026-02-24 05:00:00,assembly,line_1,morning,B,visual,90.53009992807044,3.1259549429507043,45.06786971701368,6.5521442245390205,29.610608750919035,63,60,45,83.8380537334823,3.185823950211551,Low
PRD-01303,2026-02-24 06:00:00,motor,line_1,evening,B,visual,78.97414018668304,2.5973483788196043,47.88367265368406,3.325166175120224,32.02973491911008,74,80,27,90.17786622880092,3.287756506802888,Low
PRD-01304,2026-02-24 07:00:00,gear,line_2,morning,B,visual,81.47366643190469,3.20551712889529,62.971455545772834,4.74101359072772,32.36128100670141,27,23,51,78.45574918114414,1.4231738700768544,Low
PRD-01305,2026-02-24 08:00:00,valve,line_1,morning,B,camera,96.68445308466836,4.158774157044446,50.22098032965269,5.451185132546453,33.04365926864345,89,58,28,90.76774985776859,2.435840838027358,Low
PRD-01306,2026-02-24 09:00:00,valve,line_1,morning,B,visual,94.29526895702436,4.647700647911235,54.173635253092066,6.428804684359339,24.06883974862464,21,72,84,75.97260479918509,1.3405781044710139,Low
PRD-01307,2026-02-24 10:00:00,valve,line_1,night,A,camera,86.66765773641893,1.5764913041708126,43.06330994327534,7.043177699560866,35.0563455844936,29,19,8,86.51227397315427,2.1557780516053575,Low
PRD-01308,2026-02-24 11:00:00,valve,line_1,morning,A,camera,67.10683877423428,3.1361586964057495,61.8685868921994,6.099387469396605,27.420802190037456,42,80,31,90.07904496650711,1.8676804372078717,Medium
PRD-01309,2026-02-24 12:00:00,motor,line_2,evening,B,manual,105.08906038152007,3.3303881534303548,44.44413567887928,6.6799148813879965,27.712833607310017,7,9,5,93.56601382201733,3.342040997320191,Low
PRD-01310,2026-02-24 13:00:00,valve,line_3,morning,B,visual,84.84054750674204,2.080975973326842,62.32770246881686,5.80730171607669,31.07499019426884,71,81,11,82.94226181033517,1.6250440622435423,Low
PRD-01311,2026-02-24 14:00:00,motor,line_1,morning,B,visual,82.49946353582939,3.3563531203511614,46.498305914852516,6.485697771489958,28.651994182559168,18,74,85,79.97521781263578,2.935715955315706,Low
PRD-01312,2026-02-24 15:00:00,valve,line_2,evening,C,visual,80.82112059316708,3.6775947314480333,63.1160642426222,6.42229087995445,31.447303278859984,14,62,72,71.62848828073453,2.261936924920196,High
PRD-01313,2026-02-24 16:00:00,gear,line_2,evening,A,manual,88.01093629759286,4.122601454337189,55.08154332245061,5.389175249238893,32.18957026402742,70,50,26,81.44852725741396,1.222725772755214,Low
PRD-01314,2026-02-24 17:00:00,valve,line_1,night,A,visual,88.09266071336744,3.5925896307580043,50.52994082842328,5.573544148143274,26.947297347322067,75,12,60,88.0316105467231,1.8402667361678204,Low
PRD-01315,2026-02-24 18:00:00,gear,line_1,night,A,visual,92.6050229850121,2.442860708002933,67.80321404358499,6.720152606821462,29.26509579140639,18,95,46,87.23513936513106,1.461368478391309,Low
PRD-01316,2026-02-24 19:00:00,gear,line_3,evening,B,visual,77.5915026852079,5.914436033086217,54.44916005745414,8.174505370369682,29.383532176886114,85,43,12,81.85393068960218,1.8448501208356363,Low
PRD-01317,2026-02-24 20:00:00,gear,line_2,evening,B,camera,82.5000409748699,4.494952125945917,52.10550165395217,7.448182297571184,33.833090329259306,14,21,13,84.77953564138149,1.6930714696944802,Low
PRD-01318,2026-02-24 21:00:00,valve,line_2,evening,B,camera,101.24436578579362,4.16326369357984,62.272943420784074,4.64506073265912,28.139348531178317,53,64,74,94.53245336069382,2.235959497532924,Low
PRD-01319,2026-02-24 22:00:00,motor,line_2,morning,A,visual,86.79672506599994,4.705797508413124,43.15634310784003,4.649301912928907,27.96521813281001,66,68,8,87.10871891391047,3.2667843889480364,Low
PRD-01320,2026-02-24 23:00:00,motor,line_1,night,B,ultrasound,83.61980501338603,3.7935310061725724,34.782675167867254,5.357242381478084,25.91352818197538,52,10,42,80.24464757783528,1.8187258706443785,Low
PRD-01321,2026-02-25 00:00:00,motor,line_2,evening,C,camera,77.46705787533038,5.043561062626345,64.26383978909502,6.118705605453114,26.361944029790145,7,32,65,81.97959614122009,1.5940655596562188,High
PRD-01322,2026-02-25 01:00:00,motor,line_2,evening,C,ultrasound,89.04747444656601,3.568246340342917,48.30958337078375,6.057907508369183,24.597577026582186,51,109,9,87.06714056594558,2.016425397113805,Low
PRD-01323,2026-02-25 02:00:00,valve,line_2,morning,C,ultrasound,93.24814573633955,3.502096952329021,61.91697940309199,7.488336332314018,27.187744789948045,64,38,4,86.45789377300346,2.2582713864424577,Low
PRD-01324,2026-02-25 03:00:00,motor,line_1,morning,B,manual,91.99670116647846,4.262274174549445,55.369298974224165,7.554135967016131,36.37426004543485,29,52,55,98.92842826295457,1.8772838008662265,Low
PRD-01325,2026-02-25 04:00:00,assembly,line_1,night,C,visual,82.92959309112867,5.391629055549108,45.68808428698017,6.006798701298612,32.763629370017426,11,84,85,94.38010071717822,1.464042370790298,High
PRD-01326,2026-02-25 05:00:00,motor,line_1,morning,A,visual,87.89001826690829,5.314458338347168,59.85825935739357,5.726764108366951,35.109385368980874,81,4,71,74.31203982011687,3.1022240491599455,Medium
PRD-01327,2026-02-25 06:00:00,motor,line_3,evening,A,manual,98.37327549318888,4.211417117911995,51.71863847815138,6.6200957187451195,26.19939705171693,43,7,55,77.12242594510572,2.961287448651672,Low
PRD-01328,2026-02-25 07:00:00,valve,line_1,morning,A,manual,93.56705833737175,4.119934230292159,46.381277309547905,7.275841584061812,22.209076926836108,47,48,57,91.58704378901578,2.420921879575308,Low
PRD-01329,2026-02-25 08:00:00,gear,line_1,night,B,visual,78.72669806245344,4.335250893315783,46.58962902242598,6.662924171973057,31.265527995917033,50,79,57,76.174183821636,3.7068682555292254,Low
PRD-01330,2026-02-25 09:00:00,gear,line_1,morning,C,manual,64.63195948302824,4.6827450960039165,41.13728996662617,5.48214503593115,37.414391576734246,47,42,39,83.26392238446314,4.478641275991263,High
PRD-01331,2026-02-25 10:00:00,gear,line_1,night,A,ultrasound,87.37418005667388,5.058478327295891,58.2241990574619,5.2652953659512125,28.05865709865828,33,59,28,94.18343695593,3.562003569465661,Low
PRD-01332,2026-02-25 11:00:00,valve,line_2,morning,B,camera,91.38854501398747,3.21609909919538,47.516794044438456,4.667275537841131,30.40726542112933,87,13,26,84.34069447490785,0.8173722344456318,Low
PRD-01333,2026-02-25 12:00:00,motor,line_2,night,B,camera,76.2862040650139,5.081673547804869,54.72222297836116,6.232184217114303,23.721859375107034,70,74,73,89.3718675469449,2.7493810282854825,Medium
PRD-01334,2026-02-25 13:00:00,assembly,line_2,evening,C,visual,84.92968382301778,3.9115941368855673,53.546220043901016,6.747744117983625,30.11282569496061,73,113,70,83.66048416537468,1.8729665706383791,Low
PRD-01335,2026-02-25 14:00:00,assembly,line_1,morning,B,visual,82.89040747301537,4.28111794699994,47.46754655056263,6.881814231755349,29.50004885874457,31,40,22,81.46754590090882,2.2136118565082556,Low
PRD-01336,2026-02-25 15:00:00,gear,line_2,evening,C,visual,85.83429057785759,5.158339185840794,42.816802286889434,7.382112443705878,21.627822574359676,86,19,73,68.19077155883657,1.2185338492765627,High
PRD-01337,2026-02-25 16:00:00,motor,line_1,morning,B,visual,80.6424297030423,4.396474700108814,75.26968663304103,7.776371520794319,25.850654558805545,7,77,45,83.92749562234766,2.7101355184218168,Low
